article_id,article_title,section_id,section_title,article_section
1861,"Type 2 Diabetes",4932510,"Alternative Names","<p>Noninsulin-dependent diabetes; Diabetes - type 2; Adult-onset diabetes</p>"
1861,"Type 2 Diabetes",4932511,References,"<p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care</em>. 2013;36 Suppl 1:S11-S66.</p><p>Eisenbarth GS, Polonsky KS, Buse JB. Type 2 diabetes mellitus. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology</em>. 12th ed. Philadelphia, Pa.: Elsevier Saunders; 2011: chap 31.</p><p>Inzucchi SE, Sherwin RS. Type 2 diabetes mellitus. In: Goldman L, Schafer AI, eds. <em>Goldman's Cecil Medicine</em>. 24th ed. Philadelphia, Pa.: Elsevier Saunders; 2011:chap 237.</p><p>Pories WJ, Mehaffy JH, Staton KM. The surgical treatment of type two diabetes mellitus. <em>Surg Clin North Am</em>. 2011;91:821-836.</p>"
1862,"Diabetes Insipidus",4932512,_INTRO_,"<p>Diabetes insipidus (DI) causes frequent urination. You become extremely thirsty, so you drink. Then you urinate. This cycle can keep you from sleeping or even make you wet the bed. Your body produces lots of urine that is almost all water.</p><p>DI is different from diabetes mellitus (DM), which involves insulin problems and high blood sugar. The symptoms can be similar. However, DI is related to how your kidneys handle fluids. It's much less common than DM. Urine and blood tests can show which one you have.</p><p>Usually, DI is caused by a problem with your pituitary gland or your kidneys. Treatment depends on the cause of the problem.  Medicines can often help.</p><p>NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>"
1864,"Diabetes insipidus",4932523,_INTRO_,"<p>Diabetes insipidus is an uncommon condition in which the kidneys are unable to prevent the excretion of water.</p>"
1864,"Diabetes insipidus",4932524,Causes,"<p>During the day, your kidneys filter all your blood many times. Normally, most of the water is reabsorbed, and only a small amount of concentrated urine is excreted. DI occurs when the kidneys cannot concentrate the urine normally, and a large amount of dilute urine is excreted. </p><p>The amount of water excreted in the urine is controlled by antidiuretic hormone (ADH). ADH is also called vasopressin. ADH is produced in a part of the brain called the hypothalamus. It is then stored and released from the pituitary gland. This is a small gland at the base of the brain.</p><p>DI caused by a lack of ADH is called central diabetes insipidus. When DI is caused by a failure of the kidneys to respond to ADH, the condition is called nephrogenic diabetes insipidus.</p><p>Central diabetes insipidus can be caused by damage to the hypothalamus or pituitary gland as a result of:</p><ul><li>Genetic problems</li><li>Head injury</li><li>Infection</li><li>Loss of blood supply to the gland</li><li>Surgery</li><li>Tumor </li></ul><p>Nephrogenic DI involves a defect in the kidneys. As a result, the kidneys do not respond to ADH. Like central DI, nephrogenic DI is very rare. Nephrogenic DI may be caused by:</p><ul><li>Certain drugs (such as lithium)</li><li>Genetic problems</li><li>High level of calcium in the body (hypercalcemia)</li><li>Kidney disease (such as polycystic kidney disease) </li></ul>"
1864,"Diabetes insipidus",4932525,Symptoms,"<p>Symptoms of DI include: </p><ul><li>Excessive thirst that may be intense or uncontrollable, usually with the need to drink large amounts of water or craving for ice water</li><li>Excessive urine volume</li><li>Excessive urination, often needing to urinate every hour throughout the day and night </li></ul>"
1864,"Diabetes insipidus",4932526,"Exams and Tests","<p>The health care provider will ask about your medical history and symptoms.</p><p>Tests that may be ordered include:</p><ul><li>Blood sodium and osmolarity</li><li>Desmopressin (DDAVP) challenge</li><li>MRI of the head</li><li>Urinalysis</li><li>Urine concentration</li><li>Urine output </li></ul>"
1864,"Diabetes insipidus",4932527,Treatment,"<p>The cause of the underlying condition will be treated when possible.</p><p>Central diabetes insipidus may be controlled with vasopressin (desmopressin, DDAVP). You take vasopressin as either an injection, a nasal spray, or tablets.</p><p>If nephrogenic DI is caused by medication, stopping the medication may help restore normal kidney function. But with some medications, such as lithium, after many years of use, nephrogenic DI can be permanent.</p><p>Hereditary nephrogenic DI and lithium-induced nephrogenic DI are treated by drinking enough fluids to match urine output. Medicines that lower urine output also need to be taken. </p><p>Nephrogenic DI is treated with anti-inflammatory medicines and diuretics (water pills).</p>"
1864,"Diabetes insipidus",4932528,"Outlook (Prognosis)","<p>Outcome depends on the underlying disorder. If treated, diabetes insipidus does not cause severe problems or result in early death.</p>"
1864,"Diabetes insipidus",4932529,"Possible Complications","<p>If your body's thirst control is normal and you drink enough fluids, there are no significant effects on body fluid or salt balance.</p><p>Not drinking enough fluids can lead to dehydration and electrolyte imbalance.</p><p>If DI is treated with vasopressin and your body's thirst control is not normal, drinking more fluids than your body needs can cause dangerous electrolyte imbalance. </p>"
1864,"Diabetes insipidus",4932530,"When to Contact a Medical Professional","<p>Call your health care provider if you develop symptoms of diabetes insipidus.</p><p>If you have diabetes insipidus, contact your health care provider if frequent urination or extreme thirst return.</p>"
1864,"Diabetes insipidus",4932531,References,"<p>Robinson AL, Verbalis JG. Posterior pituitary. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology.</em> 12th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 10.</p><p>Verbalis JG. Disorders of water balance. In: Taal MW, Chertow GM, Marsden PA, et al., eds. <em>Brenner and Rector's The Kidney</em>. 9th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 15.</p>"
1865,"Diabetes insipidus - central",4932532,_INTRO_,"<p>Central diabetes insipidus is a rare condition that involves extreme thirst and excessive urination. </p>"
1865,"Diabetes insipidus - central",4932533,Causes,"<p>Central diabetes insipidus occurs when the body has a lower than normal amount of antidiuretic hormone (ADH). ADH is also called vasopressin. ADH is produced in a part of the brain called the hypothalamus. It is then stored and released from the pituitary gland. This is a small gland at the base of the brain.</p><p>ADH controls the amount of water excreted in urine. Without ADH, the kidneys do not work properly to keep enough water in the body. The result is a rapid loss of water from the body in the form of dilute urine. This results in the need to drink large amounts of water due to extreme thirst and to make up for excessive water loss in the urine (as much as 4 gallons a day).</p><p>The reduced level of ADH may be caused by damage to the hypothalamus or pituitary gland. This damage may be due to surgery, infection, inflammation, tumor, or injury to the brain.</p><p>Sometimes the cause is unknown. In rare cases, central diabetes insipidus is caused by a genetic problem.</p>"
1865,"Diabetes insipidus - central",4932534,Symptoms,"<p>Symptoms of central diabetes insipidus include:</p><ul><li>Increased urine production</li><li>Excessive thirst</li><li>Confusion and changes in alertness due to dehydration and higher than normal sodium level in the body, if the person is unable to drink </li></ul>"
1865,"Diabetes insipidus - central",4932535,"Exams and Tests","<p>The health care provider will ask about your medical history and symptoms.</p><p>Tests that may be ordered include:</p><ul><li>Blood sodium and osmolarity</li><li>Desmopressin (DDAVP) challenge</li><li>MRI of the head</li><li>Urinalysis</li><li>Urine concentration </li><li>Urine output</li></ul>"
1865,"Diabetes insipidus - central",4932536,Treatment,"<p>The cause of the underlying condition will be treated.</p><p>Vasopressin (desmopressin, DDAVP) is given either as a nasal spray, tablets, or injections. This controls urine output and fluid balance and prevents dehydration.</p><p>In mild cases, drinking more water may be all that is needed. If the body's thirst control is not working (for example, if the hypothalamus is damaged), a prescription for a certain amount of water intake may also be needed to ensure proper hydration.</p>"
1865,"Diabetes insipidus - central",4932537,"Outlook (Prognosis)","<p>Outcome depends on the cause. If treated, central diabetes insipidus usually does not cause severe problems or result in early death.</p>"
1865,"Diabetes insipidus - central",4932538,"Possible Complications","<p>Not drinking enough fluids can lead to dehydration and electrolyte imbalance.</p><p>When taking vasopressin and your body's thirst control is not normal, drinking more fluids than your body needs can cause dangerous electrolyte imbalance. </p>"
1865,"Diabetes insipidus - central",4932539,"When to Contact a Medical Professional","<p>Call your health care provider if you develop symptoms of central diabetes insipidus.</p><p>If you have central diabetes insipidus, contact your health care provider if frequent urination or extreme thirst return.</p>"
1865,"Diabetes insipidus - central",4932540,Prevention,"<p>Many of the cases may not be preventable. Prompt treatment of infections, tumors, and injuries may reduce risk.</p>"
1865,"Diabetes insipidus - central",4932541,"Alternative Names","<p>Central diabetes insipidus</p>"
1865,"Diabetes insipidus - central",4932542,References,"<p>Robinson AL, Verbalis JG. Posterior Pituitary. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology.</em> 12th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 10.</p><p>Verbalis JG. Disorders of water balance. In: Taal MW, Chertow GM, Marsden PA, et al., eds. <em>Brenner and Rector's The Kidney</em>. 9th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 15.</p>"
1866,"Diabetes insipidus - nephrogenic",4932543,_INTRO_,"<p>Nephrogenic diabetes insipidus is a disorder in which a defect in the small tubes (tubules) in the kidneys causes a person to pass a large amount of urine. The tubules normally allow water to be removed from the kidney and returned into the blood, without leaking into the urine.</p><p>See also: Diabetes insipidus - central</p>"
1866,"Diabetes insipidus - nephrogenic",4932544,Causes,"<p>Nephrogenic diabetes insipidus (NDI) occurs when the kidney tubules do not respond to a chemical in the body called antidiuretic hormone (ADH), also called vasopressin. ADH normally tells the kidneys to make the urine more concentrated.</p><p>As a result of the defect, the kidneys release an excessive amount of water into the urine, producing a large quantity of very dilute urine. This makes you produce large amounts of urine.</p><p>NDI is rare. Congenital diabetes insipidus is present at birth as a result of defect passed down through families that usually affects men. However, women can pass the gene on to their children.</p><p>Most commonly, NDI develops because of other reasons. This is called an acquired disorder. Factors that can trigger the acquired form of this condition include:</p><ul><li>Blockage in the urinary tract</li><li>High calcium levels</li><li>Low potassium levels</li><li>Use of certain drugs (lithium, demeclocycline, amphotericin B)</li></ul>"
1866,"Diabetes insipidus - nephrogenic",4932545,Symptoms,"<p>You may have intense or uncontrollable thirst, and crave ice water. You will produce large amounts of urine, usually more than 3 - 15 liters per day.</p><p>If you do not drink enough fluids, dehydration can result. Symptoms may include:</p><ul><li>Dry mucous membranes</li><li>Dry skin</li><li>Sunken appearance to eyes</li><li>Sunken fontanelles (soft spot) in infants</li></ul><p>Other symptoms that can occur due to inadequate fluids include:</p><ul><li>Fatigue, lethargy</li><li>Headache</li><li>Irritability</li><li>Low body temperature</li><li>Muscle pains</li><li>Rapid heart rate</li><li>Weight loss</li></ul>"
1866,"Diabetes insipidus - nephrogenic",4932546,"Exams and Tests","<p>A physical exam may reveal:</p><ul><li>Low blood pressure</li><li>Rapid pulse</li><li>Shock</li><li>Signs of dehydration</li></ul><p>Testing may reveal:</p><ul><li>High serum osmolality</li><li>High urine output, regardless of how many fluids you drink</li><li>Kidneys don't concentrate urine when the person is given ADH</li><li>Low urine osmolality</li><li>Normal or high ADH levels</li></ul><p>Other tests that may be done include:</p><ul><li>Serum sodium</li><li>Urine 24 hour volume</li><li>Urine concentration test</li><li>Urine specific gravity</li></ul>"
1866,"Diabetes insipidus - nephrogenic",4932547,Treatment,"<p>The goal of treatment is to control the body's fluid levels. Patients will be given a large amount of fluids. The amount of fluids given should be about equal to the amount of urine produced.</p><p>If the condition is due to a certain medication, stopping the medicine may improve symptoms. Never stop taking any medication without first talking to your doctor.</p><p>A medicine called hydrochlorothiazide may improve symptoms. This may be used alone or in combination with other medications, including amiloride or indomethacin. Although hydrochlorothiazide is a diuretic (these medications are usually used to increase urine output), in certain cases it can actually reduce urine output for people with NDI .</p>"
1866,"Diabetes insipidus - nephrogenic",4932548,"Outlook (Prognosis)","<p>If a person drinks enough fluids, this condition has no significant effects on the fluid or electrolyte balance of the body. But you will need to drink a lot of water and other fluids.</p><p>If the person does not drink enough fluids, high urine output may cause dehydration and high levels of sodium in the blood. </p><p>NDI that is present at birth is a long-term condition requiring lifelong treatment.</p>"
1866,"Diabetes insipidus - nephrogenic",4932549,"Possible Complications","<ul><li>Dilation of the ureters and bladder</li><li>High blood sodium (hypernatremia)</li><li>Severe dehydration</li><li>Shock</li></ul>"
1866,"Diabetes insipidus - nephrogenic",4932550,"When to Contact a Medical Professional","<p>Call your health care provider if you have symptoms of this disorder.</p>"
1866,"Diabetes insipidus - nephrogenic",4932551,Prevention,"<p>There is no known way to prevent congenital nephrogenic diabetes insipidus.</p><p>Treating the disorders that can lead to the acquired form of the condition may prevent it from developing in some cases. Medications should only be used under the supervision of the health care provider.</p>"
1866,"Diabetes insipidus - nephrogenic",4932552,"Alternative Names","<p>Nephrogenic diabetes insipidus; Acquired nephrogenic diabetes insipidus; Congenital diabetes insipidus</p>"
1866,"Diabetes insipidus - nephrogenic",4932553,References,"<p>Verbalis JG. Posterior pituitary. In: Goldman L, Schafer AI, eds. <em>Cecil Medicine</em>. 24th ed. Philadelphia, PA: Saunders Elsevier; 2011:chap 232.</p>"
