article_id,article_title,section_id,section_title,article_section
1835,Gestational diabetes,4932265,Causes,"<p>Pregnancy hormones can block insulin from doing its job. When this happens, glucose levels may increase in a pregnant woman's blood.</p><p>You are at greater risk for gestational diabetes if you:</p><ul><li>Are older than 25 when you are pregnant</li><li>Have a family history of diabetes</li><li>Gave birth to a baby that weighed more than 9 pounds or had a birth defect</li><li>Have high blood pressure</li><li>Have too much amniotic fluid</li><li>Have had an unexplained miscarriage or stillbirth</li><li>Were overweight before your pregnancy</li></ul>"
1835,Gestational diabetes,4932266,Symptoms,"<p>Usually there are no symptoms, or the symptoms are mild and not life threatening to the pregnant woman. The blood sugar (glucose) level usually returns to normal after delivery.</p><p>Symptoms may include:</p><ul><li>Blurred vision</li><li>Fatigue</li><li>Frequent infections, including those of the bladder, vagina, and skin</li><li>Increased thirst</li><li>Increased urination</li><li>Nausea and vomiting</li><li>Weight loss despite increased appetite</li></ul>"
1835,Gestational diabetes,4932267,Exams and Tests,"<p>Gestational diabetes usually starts halfway through the pregnancy. All pregnant women should receive an oral glucose tolerance test between the 24th and 28th week of pregnancy to screen for the condition. Women who have risk factors for gestational diabetes may have this test earlier in the pregnancy.</p><p>Once you are diagnosed with gestational diabetes, you can see how well you are doing by testing your glucose level at home. The most common way involves pricking your finger and putting a drop of your blood on a machine that will give you a glucose reading.</p>"
1835,Gestational diabetes,4932268,Treatment,"<p>The goals of treatment are to keep blood sugar (glucose) levels within normal limits during the pregnancy, and to make sure that the growing baby is healthy.</p><p>WATCHING YOUR BABY</p><p>Your health care provider should closely check both you and your baby throughout the pregnancy. Fetal monitoring will check the size and health of the fetus.</p><p>A nonstress test is a very simple, painless test for you and your baby. </p><ul><li>A machine that hears and displays your baby's heartbeat (electronic fetal monitor) is placed on your abdomen. </li><li>Your health care provider can compare the pattern of your baby's heartbeat to movements and find out whether the baby is doing well. </li></ul><p>DIET AND EXERCISE</p><p>The best way to improve your diet is by eating a variety of healthy foods. You should learn how to read food labels, and check them when making food decisions. Talk to your doctor or dietitian if you are a vegetarian or on some other special diet.</p><p>In general, when you have gestational diabetes your diet should: </p><ul><li>Be moderate in fat and protein</li><li>Provide your carbohydrates through foods that include fruits, vegetables, and complex carbohydrates (such as bread, cereal, pasta, and rice) </li><li>Be low in foods that contain a lot of sugar, such as soft drinks, fruit juices, and pastries</li></ul><p>If managing your diet does not control blood sugar (glucose) levels, you may be prescribed diabetes medicine by mouth or insulin therapy. </p><p>Most women who develop gestational diabetes will not need diabetes medicines or insulin, but some will.</p>"
1835,Gestational diabetes,4932269,Outlook (Prognosis),"<p>Most women with gestational diabetes are able to control their blood sugar and avoid harm to themselves or their baby.</p><p>Pregnant women with gestational diabetes tend to have larger babies at birth. This can increase the chance of problems at the time of delivery, including:</p><ul><li>Birth injury (trauma) because of the baby's large size</li><li>Delivery by c-section</li></ul><p>Your baby is more likely to have periods of low blood sugar (hypoglycemia) during the first few days of life.</p><p>Mothers with gestational diabetes have an increased risk for high blood pressure during pregnancy.</p><p>There is a slightly increased risk of the baby dying when the mother has untreated gestational diabetes. Controlling blood sugar levels reduces this risk.</p><p>High blood sugar (glucose) levels often go back to normal after delivery. However, women with gestational diabetes should be watched closely after giving birth and at regular doctor's appointments to screen for signs of diabetes. Many women with gestational diabetes develop diabetes within 5 - 10 years after delivery.</p>"
1835,Gestational diabetes,4932270,When to Contact a Medical Professional,<p>Call your health care provider if you are pregnant and you have symptoms of diabetes.</p>
1835,Gestational diabetes,4932271,Prevention,"<p>Beginning prenatal care early and having regular prenatal visits helps improve your health and the health of your baby. Having prenatal screening at 24 - 28 weeks into the pregnancy will help detect gestational diabetes early.</p><p>If you are overweight, decreasing your body mass index (BMI) to a normal range before you get pregnant will decrease your risk of developing gestational diabetes.</p>"
1835,Gestational diabetes,4932272,Alternative Names,<p>Glucose intolerance during pregnancy</p>
1835,Gestational diabetes,4932273,References,"<p>Screening for gestational diabetes mellitus: Recommendation statement. Rockville, MD. US Preventive Services Task Force. <em>Ann Intern Med</em>. 2008; 148:759-765.  </p><p>Serlin DC, Lash RW. Diagnosis and management of gestational diabetes mellitus. <em>Am Fam Physician</em>. 2009 Jul 1;80(1):57-62.  </p><p>American Diabetes Association. Nutrition recommendations and interventions for diabetes: a position statement of the American Diabetes Association. <em>Diabetes Care</em>. 2008;31:S61-S78. </p><p>Benjamin TD, Pridijan G. Update on gestational diabetes. <em>Obstetrics and Gynecology Clinics</em>. 2010 June;27(2):255-267. </p>"
1839,Diabetes Complications,4932304,_INTRO_,"<p>If you have diabetes, your blood glucose, or blood sugar, levels are too high. Over time, this can cause problems with other body functions, such as your kidneys, nerves, feet, and eyes. Having diabetes can also put you at a higher risk for heart disease and bone and joint disorders.  Other long-term complications of diabetes include skin problems, digestive problems, sexual dysfunction, and problems with your teeth and gums.  </p><p>Very high or very low blood sugar levels can also lead to emergencies in people with diabetes. The cause can be an underlying infection, certain medicines, or even the medicines you take to control your diabetes. If you feel nauseated, sluggish or shaky, seek emergency care.</p><p>NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>"
1846,Diabetes in Children and Teens,4932367,_INTRO_,"<p>Until recently, the common type of diabetes in children and teens was type 1. It was called juvenile diabetes. With Type 1 diabetes, the pancreas does not make insulin. Insulin is a hormone that helps glucose,or sugar, get into your cells to give them energy. Without insulin, too much sugar stays in the blood.</p><p>But now younger people are also getting type 2 diabetes.  Type 2 diabetes used to be called adult-onset diabetes. But now it is becoming more common in children and teens, due to more obesity. With Type 2 diabetes, the body does not make or use insulin well.</p><p>Children have a higher risk of type 2 diabetes if they are obese, have a family history of diabetes, or are not active, and do not eat well.  To lower the risk of type 2 diabetes in children</p><ul><li>Have them maintain a healthy weight</li><li>Be sure they are physically active</li><li>Have them eat smaller portions of healthy foods</li><li>Limit time with the TV, computer, and video</li></ul><p>Children and teens with type 1 diabetes may need to take insulin. Type 2 diabetes may be  controlled with diet and exercise. If not, patients will need to take oral diabetes medicines or insulin.</p>"
1847,Diabetes,4932368,_INTRO_,<p>Diabetes is usually a lifelong (chronic) disease in which thereis ahigh level of sugar in the blood.</p>
1847,Diabetes,4932369,Causes,"<p>Insulin is a hormone produced by the pancreas to control blood sugar. Diabetes can be caused by too little insulin, resistance to insulin, or both.</p><p>To understand diabetes, it is important to first understand the normal process by which food is broken down and used by the body for energy. Several things happen when food is digested:</p><ul><li>A sugar called glucose enters the bloodstream. Glucose is a source of fuel for the body.</li><li>An organ called the pancreas makes insulin. The role of insulin is to move glucose from the bloodstream into muscle, fat, and liver cells, where it can be used as fuel. </li></ul><p>People with diabetes have high blood sugar because their body cannot move sugar into fat, liver, and muscle cells to be stored for energy. This is because either:</p><ul><li>Their pancreas does not make enough insulin</li><li>Their cells do not respond to insulin normally</li><li>Both of the above</li></ul><p>There aretwo major types of diabetes. The causes and risk factors are different for each type:</p><ul><li>Type 1 diabetes can occur at any age, but it is most often diagnosed in children, teens, or young adults. In this disease, the body makes little or no insulin. Daily injections of insulin are needed. The exact cause is unknown.</li><li>Type 2 diabetes makes up most diabetes cases. It most often occurs in adulthood.But because of high obesity rates, teens and young adults are now being diagnosed with it. Many people with type 2 diabetes do not know they have it.</li><li>There are other causes of diabetes, and some patients cannot be classified as type 1 or type 2. </li></ul><p>Gestational diabetes is high blood sugar that develops at any time during pregnancy in a woman who does not have diabetes.</p><p>Diabetes affects more than 20 million Americans. Over 40 million Americans have pre-diabetes (which oftendevelops beforetype 2 diabetes). If your parent, brother or sister has diabetes, you may be more likely to develop diabetes.</p>"
1847,Diabetes,4932370,Symptoms,"<p>High blood sugar level can cause several symptoms, including:</p><ul><li>Blurry vision</li><li>Excess thirst</li><li>Fatigue</li><li>Hunger</li><li>Urinating often</li><li>Weight loss</li></ul><p>Because type 2 diabetes develops slowly, some people with high blood sugar have no symptoms.</p><p>Symptoms of type 1 diabetes develop over a short period. People may be very sick by the time they are diagnosed.</p><p>After many years, diabetes can lead to other serious problems. These problems are known as diabetes complications and include:</p><ul><li>Eye problems, including trouble seeing (especially at night), light sensitivity, blindness in the future</li><li>Painful sores and infections of the leg or foot, which if left untreated, leads to removal of the foot or leg </li><li>Nerves in the body can become damaged, causing pain, tingling, and a loss of feeling, problems digesting food, erectile dysfunction</li><li>Kidney problems, which can lead to kidney failure</li><li>Weakened immune system, which can lead to more frequent infections</li><li>Increased chance of having a heart attackor stroke</li></ul>"
1847,Diabetes,4932371,Exams and Tests,"<p>A urine analysis may show high blood sugar. But a urine test alone does not diagnose diabetes.</p><p>Your health care provider may suspect that you have diabetes if your blood sugar level is higher than 200 mg/dL. To confirm the diagnosis, one or more of the following tests must be done.</p><p>Blood tests:</p><ul><li>Fasting blood glucose level -- diabetes is diagnosed if it is higher than 126 mg/dL twice. Levels between 100 and 126 mg/dL are called impaired fasting glucose or pre-diabetes. These levels are risk factors for type 2 diabetes.</li><li>Hemoglobin A1c test -- <ul><li>Normal: Less than 5.7%</li><li>Pre-diabetes: 5.7% - 6.4%</li><li>Diabetes: 6.5% or higher</li></ul></li><li>Oral glucose tolerance test -- diabetes is diagnosed if glucose level is higher than 200 mg/dL 2 hoursafter drinking a glucose drink. (This test is used more often for type 2 diabetes.)</li></ul><p>Screening for type 2 diabetes in people who have no symptoms is recommended for:</p><ul><li>Overweight children who have other risk factors for diabetes, starting at age 10 and repeated every 2 years</li><li>Overweight adults (BMI greater than 25) who have other risk factors</li><li>Adults over age 45, repeated every 3 years</li></ul>"
1847,Diabetes,4932372,Treatment,"<p>Withtype 2 diabetes,the disease may be reversed with lifestyle changes, especially losing weight through exercising and eating healthier foods. Also, some cases of type 2 diabetes can be improved with weight-loss surgery.</p><p>There is no cure for type 1 diabetes. </p><p>Treating both type 1 diabetes and type 2 diabetes involves medicines, diet, and exercise to control blood sugar level.</p><p>Getting better control over your blood sugar, cholesterol, and blood pressure levels helps reduce the risk of kidney disease, eye disease, nervous system disease, heart attack, and stroke.</p><p>To prevent diabetes complications, visit your health care provider at least two to four times a year. Talk about any problems you are having. Follow your health care provider's instructions on managing your diabetes.</p>"
1847,Diabetes,4932373,Support Groups,<p>American Diabetes Association|www.diabetes.org</p>
1847,Diabetes,4932374,Prevention,<p>Keeping an ideal body weight and an active lifestyle may prevent type 2 diabetes.</p><p>Type 1 diabetes cannot be prevented.</p>
1847,Diabetes,4932375,References,"<p>Alemzadeh R, Ali O. Diabetes mellitus. In: Kliegman RM, ed. <em>Kliegman: Nelson Textbook of Pediatrics</em>. 19th ed. Philadelphia, Pa.: Elsevier Saunders; 2011:chap 583.</p><p>Amorosa LF, Lee EJ, Swee DE. Diabetes mellitus. In: Rakel RE, Rakel DP, eds. <em>Textbook of Family Medicine</em>. 8th ed. Philadelphia, Pa.: Elsevier Saunders; 2011:chap 34.</p><p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care</em>. 2013; Jan;33 Suppl 1:S11-S61.</p><p>Eisenbarth GS, Polonsky KS, Buse JB. Type 1 Diabetes Mellitus. In: Kronenberg HM, Melmed S, Polonsky KS, Larsen PR. <em>Kronenberg: Williams Textbook of Endocrinology</em>. 11th ed. Philadelphia, Pa: Saunders Elsevier; 2008:chap 31.</p>"
1848,Diabetes type 2 - meal planning,4932376,_INTRO_,"<p>When you have type 2 diabetes, taking time to plan your meals goes a long way toward controlling your blood sugar and weight.</p>"
1848,Diabetes type 2 - meal planning,4932377,Function,"<p>Your main focus is on keeping your blood sugar (glucose) level in your target range.To help manage your blood sugar, follow a meal plan that has:</p><ul><li>Food from all the food groups</li><li>Fewer calories</li><li>About the same amount of carbohydratesat each meal and snack</li><li>Healthy fats</li></ul><p>Along with healthy eating, you can keep your blood sugar in target range by maintaining a healthy weight. Persons with type 2 diabetes are often overweight. Losing just 10 pounds can help you manage your diabetes better. Eating healthy foods and staying active (for example, 30 minutes of walking per day) can help you meet and maintain your weight loss goal. </p><p>HOW CARBOHYDRATES AFFECT BLOOD SUGAR</p><p>Carbohydrates in food give your body energy. You need to eat carbohydrates to maintain your energy. But carbohydrates also raise your blood sugar higher and faster than other kinds of food.</p><p>The main kinds of carbohydrates are starches, sugars, and fiber. Learn which foods have carbohydrates. This will help with meal planning so that you can keep your blood sugar in your target range.</p><p>MEAL PLANNING FOR CHILDREN WITH TYPE 2 DIABETES</p><p>Meal plans should consider the amount of calories children need to grow. In general, three small meals and three snacks a day can help meet calorie needs. Many children with type 2 diabetes are overweight. The goal should be a healthy weight by eating healthy foods and getting more activity (60 minutes each day).</p><p>Work with a registered dietitian to design a meal plan for your child. A registered dietitian is an expert in food and nutrition.</p><p>The following tips can help your child stay on track:</p><ul><li>No food is off-limits. Knowing how different foods affect your childs blood sugar helps you and your child keep it in target range.</li><li>Help your child learn how much food is a healthy amount. This is called portion control.</li><li>Have your family gradually switch from drinking soda and other sugary drinks, such as sports drinks and juices, to plain water or low-fat milk. </li></ul><p>PLANNING MEALS</p><p>Everyone has individual needs. Work with your doctor, registered dietitian, or diabetes educator to develop a meal plan that works for you.</p><p>When shopping, read food labels to make better food choices.</p><p>A good way to make sure you get all the nutrients you need during meals is to use the plate method. This is a visual food guide that helps you choose the best types and right amounts of food to eat. It encourages larger portions of non-starchy vegetables (half the plate) and moderate portions of protein (one quarter of the plate) and starch (one quarter of the plate). You can find more information about the plate method at the American Diabetes Association website: http://www.diabetes.org/food-and-fitness/food/planning-meals/create-your-plate.</p><p>EAT A VARIETY OF FOODS</p><p>Eating a wide variety of foods helps you stay healthy. Try to include foods from all the food groups at each meal. </p><p>VEGETABLES (2 to 3 cups a day)</p><p>Choose fresh or frozen vegetables without added sauces, fats, or salt. Non-starchy vegetables include dark green and deep yellow vegetables, such as spinach, broccoli, romaine lettuce, cabbage, chard, and bell peppers. Starchy vegetables include corn, green peas, lima beans, potatoes, and taro.</p><p>FRUITS (1 to 2 cups a day)</p><p>Choose fresh, frozen, canned (without added sugar), or dried fruits. Try apples, bananas, berries, cherries, fruit cocktail, grapes, melon, oranges, peaches, pears, papaya, pineapple, raisins. Drink juices that are 100% fruit with no added sweeteners or syrups.</p><p>GRAINS (3 to 4 ounces a day)</p><p>There are two types of grains:</p><ul><li>Whole grains are unprocessed and have the entire grain kernel. Examples are whole-wheat flour, oatmeal, whole cornmeal, amaranth, barley, brown and wild rice, buckwheat, and quinoa.</li><li>Refined grains have been processed (milled) to remove the bran and germ. Examples are white flour, de-germed cornmeal, white bread, and white rice.</li></ul><p>Grains have starch, a type of carbohydrate. Carbohydrates raise your blood sugar level. So, for healthy eating, make sure half of the grains you eat each day are whole grains. Whole grains have lots of fiber. Fiber in the diet keeps your blood sugar level from rising too fast. </p><p>PROTEIN FOODS (5 to 6 ounces a day)</p><p>Protein foods include meat, poultry, seafood, eggs, beans and peas, nuts, seeds, and processed soy foods.Eat fish and poultry more often. Remove the skin from chicken and turkey. Select lean cuts of beef, veal, pork, or wild game. Trim all visible fat from meat. Bake, roast, broil, grill, or boil instead of frying.</p><p>DAIRY (3 cups a day)</p><p>Choose low-fat or nonfat dairy products. Be aware that milk, yogurt, and other dairy foods have natural sugar even when they do not contain added sugar. Take this into account when planning meals to stay in your blood sugar target range. <br><br>OILS/FATS (no more than 7 teaspoons a day)</p><p>Oils are not considered a food group. But they have nutrients that help your body stay healthy. Oils are different from fats in that oils remain liquid at room temperature. Fats remain solid at room temperature.</p><p>Limit your intake of fatty foods, especially those high in saturated fat, such as hamburgers, deep-fried foods, bacon, and butter. </p><p>Instead, choose foods that are high in polyunsaturated or monounsaturated fats. These include fish, nuts, and vegetable oils.</p><p>Oils can raise your blood sugar, but not as fast as starch. Oils are also high in calories. Try to use no more than the recommended daily limit of 7 teaspoons.</p><p>WHAT ABOUT ALCOHOL AND SWEETS?</p><p>If you choose to drink alcohol, limit the amount and have it with a meal. Check with your health care provider about how alcohol will affect your blood sugar and to determine a safe amount for you.</p><p>Sweets are high in fat and sugar. Keep portion sizes small. </p><p>Here are tips to help avoid eating too many sweets:</p><ul><li>Ask for extra spoons and forks and split your dessert with others.</li><li>Eat sweets that are sugar-free.</li><li>Always ask for the smallest serving size or childrens size.</li></ul>"
1848,Diabetes type 2 - meal planning,4932378,Recommendations,"<p>A registered dietitian can help you decide how to balance the carbohydrates, protein, and fat in your diet. Here are some general guidelines:</p><p>The amount of each type of food you eat depends on:</p><ul><li>Your diet</li><li>Your weight</li><li>How often you exercise</li><li>Your other health risks</li></ul><p>Everyone has individual needs. Work with your doctor, and possibly a dietitian, to develop a meal plan that works for you.</p><p>The Diabetes Food Pyramid, which resembles the old USDA food guide pyramid, splits foods into six groups in a range of serving sizes. In the Diabetes Food Pyramid, food groups are based on carbohydrate and protein content instead of their food type. A person with diabetes should eat more of the foods in the bottom of the pyramid (grains, beans, vegetables) than those on the top (fats and sweets). This diet will help keep your heart and body systems healthy.</p><p>Another method, similar to the new ""plate"" USDA food guide, encourages larger portions of vegetables (half the plate) and moderate portions of protein (one-quarter of the plate) and starch (one-quarter of the plate).</p><p>GRAINS, BEANS, AND STARCHY VEGETABLES</p><p>(6 or more servings a day)</p><p>Foods like bread, grains, beans, rice, pasta, and starchy vegetables are at the bottom of the pyramid because they should serve as the foundation of your diet. As a group, these foods are loaded with vitamins, minerals, fiber, and healthy carbohydrates.</p><p>It is important, however, to eat foods with plenty of fiber. Choose whole-grain foods such as whole-grain bread or crackers, tortillas, bran cereal, brown rice, or beans. Use whole-wheat or other whole-grain flours in cooking and baking. Choose low-fat breads, such as bagels, tortillas, English muffins, and pita bread.</p><p>VEGETABLES</p><p>(3 - 5 servings a day)</p><p>Choose fresh or frozen vegetables without added sauces, fats, or salt. Opt for more dark green and deep yellow vegetables, such as spinach, broccoli, romaine lettuce, carrots, and peppers.</p><p>FRUITS</p><p>(2 - 4 servings a day)</p><p>Choose whole fruits more often than juices. Whole fruits have more fiber. Citrus fruits, such as oranges, grapefruits, and tangerines, are best. Drink fruit juices that do NOT have added sweeteners or syrups.</p><p>MILK</p><p>(2 - 3 servings a day)</p><p>Choose low-fat or nonfat milk or yogurt. Yogurt has natural sugar in it, but it can also contain added sugar or artificial sweeteners. Yogurt with artificial sweeteners has fewer calories than yogurt with added sugar.</p><p>MEAT AND FISH</p><p>(2 - 3 servings a day)</p><p>Eat fish and poultry more often. Remove the skin from chicken and turkey. Select lean cuts of beef, veal, pork, or wild game. Trim all visible fat from meat. Bake, roast, broil, grill, or boil instead of frying.</p><p>FATS, ALCOHOL, AND SWEETS</p><p>In general, you should limit your intake of fatty foods, especially those high in saturated fat, such as hamburgers, cheese, bacon, and butter.</p><p>If you choose to drink alcohol, limit the amount and have it with a meal. Check with your health care provider about how alcohol will affect your blood sugar, and to determine a safe amount for you.</p><p>Sweets are high in fat and sugar, so keep portion sizes small. Here are some tips to help avoid eating too many sweets:</p><ul><li>Ask for extra spoons and forks and split your dessert with others.</li><li>Eat sweets that are sugar-free.</li><li>Always ask for the small serving size.</li></ul><p>Learn how to read food labels, and consult them when making food decisions.</p>"
1848,Diabetes type 2 - meal planning,4932379,Alternative Names,<p>Type 2 diabetes diet; Diet - diabetes - type 2</p>
1848,Diabetes type 2 - meal planning,4932380,References,<p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care.</em> 2013;36 Suppl 1:S11-S66.</p><p>American Diabetes Association. Nutrition recommendations and interventions for diabetes: a position statement of the American Diabetes Association. <em>Diabetes Care</em>. 2008;31:S61-S78.</p>
1860,Type 1 diabetes,4932488,_INTRO_,<p>Type 1 diabetes is a lifelong (chronic) disease in which thereisahigh level of sugar (glucose) in the blood.</p>
1860,Type 1 diabetes,4932489,Causes,"<p>Type 1 diabetes can occur at any age. It is most often diagnosed in children, adolescents, or young adults.</p><p>Insulin is a hormone produced in the pancreas by special cells, called beta cells. The pancreas is behind the stomach. Insulin is needed to move blood sugar (glucose) into cells. There, it is stored and later used for energy. In type 1 diabetes, beta cells produce little or no insulin.</p><p>Without enough insulin, glucose builds up in the bloodstream instead of going into the cells. The body is unable to use this glucose for energy. This leads to the symptoms of type 1 diabetes.</p><p>The exact cause of type 1 diabetes is unknown. Most likely it is an autoimmune disorder.This is a condition that occurs when the immune system mistakenly attacks and destroys healthy body tissue. With type 1 diabetes, an infection or another trigger causes the body to mistakenly attack the cells in the pancreas that make insulin. Type 1 diabetes can be passed down through families.</p>"
1860,Type 1 diabetes,4932490,Symptoms,"<p><em>High Blood Sugar</em></p><p>These symptoms may be the first signs of type 1 diabetes, or they may occur when blood sugar is high:</p><ul><li>Being very thirsty</li><li>Feeling hungry</li><li>Feeling tired all the time  </li><li>Having blurry eyesight</li><li>Feeling numbnessor feeling tingling in your feet</li><li>Losing weight without trying</li><li>Urinating more often</li></ul><p>For other people, these serious warning symptoms may be the first signs of type 1 diabetes, or they may happen when blood sugar is very high (diabetic ketoacidosis):</p><ul><li>Deep, rapid breathing</li><li>Dry skin and mouth</li><li>Flushed face</li><li>Fruity breath odor</li><li>Nausea or vomiting, inability to keep down fluids</li><li>Stomach pain</li></ul><p><em>Low Blood Sugar</em></p><p>Low blood sugar (hypoglycemia) can develop quickly in people with diabetes who are taking insulin. Symptoms usually appear when blood sugar level falls below 70 mg/dL. Watch for:</p><ul><li>Headache</li><li>Hunger</li><li>Nervousness</li><li>Rapid heartbeat (palpitations)</li><li>Shaking</li><li>Sweating</li><li>Weakness</li></ul>"
1860,Type 1 diabetes,4932491,Exams and Tests,"<p>Diabetes is diagnosed with the following blood tests:</p><ul><li>Fasting blood glucose level -- diabetes is diagnosed if it is higher than 126 mg/dL two times</li><li>Random (nonfasting) blood glucose level -- you may have diabetes if it is higher than 200 mg/dL, and you have symptoms such as increased thirst, urination, and fatigue (this must be confirmed with a fasting test)</li><li>Oral glucose tolerance test -- diabetes is diagnosed if the glucose level is higher than 200 mg/dL 2 hours after drinking a special sugar drink</li><li>Hemoglobin A1C test -- 6.5% or higher </li></ul><p>Ketone testing is also sometimes used. The ketone test is done using a urine sample or blood sample. Ketone testing may be done:</p><ul><li>When the blood sugar is higher than 240 mg/dL</li><li>During an illness such as pneumonia, heart attack, or stroke</li><li>When nausea or vomiting occur</li><li>During pregnancy</li></ul><p>The following tests or exams will help you and your doctor monitor your diabetes and prevent problems caused by diabetes:</p><ul><li>Check the skin and bones on your feet and legs.</li><li>Check to see if your feet are getting numb.</li><li>Have your blood pressure checked at least every year (blood pressure goal should be 140/80 mm/Hg or lower).</li><li>Have yourA1C test (Hemoglobin A1C) done every 6 months if your diabetes is well controlled; otherwise, every 3 months.</li><li>Have your cholesterol and triglyceride levels checked yearly (aim for LDL cholesterol levels below 70-100 mg/dL).</li><li>Get yearly tests to make sure your kidneys are working well (microalbuminuria and serum creatinine).</li><li>Visit your eye doctor at least once a year, or more often if you have signs of diabetic eye disease.</li><li>See the dentist every 6 months for a thorough dental cleaning and exam. Make sure your dentist and hygienist know that you have diabetes.</li></ul>"
1860,Type 1 diabetes,4932492,Treatment,"<p>Because type 1 diabetes can start quickly and the symptoms can be severe, people who have just been diagnosed may need to stay in the hospital.</p><p>If you have just been diagnosed with type 1 diabetes, youmay need tohave a checkup each week until you have good control over your blood sugar. Your health care provider will review the results of your home blood sugar monitoring and urine testing. Your provider will also look at your diary of meals, snacks, and insulin injections. It may take a few weeks to match the insulin doses to your meal and activity schedule.</p><p>As the disease gets more stable, you will have fewer follow-up visits. Visiting your health care provider is very important so you can monitor any long-term problems from diabetes.</p><p>You are the most important person in managing your diabetes. You should know the basic steps to diabetes management:</p><ul><li>How to recognize and treat low blood sugar (hypoglycemia)</li><li>How to recognize and treat high blood sugar (hyperglycemia)</li><li>Diabetes meal planning</li><li>How to give insulin</li><li>How to check blood glucose and urine ketones</li><li>How to adjust insulin and food when you exercise</li><li>How to handle sick days</li><li>Where to buy diabetes supplies and how to store them</li></ul><p>INSULIN</p><p>Insulin lowers blood sugar by allowing it to leave the bloodstream and enter cells. Everyone with type 1 diabetes must take insulin every day.</p><p>Insulin must be injected under the skin using a syringe, insulin pen or pump. It cannot be taken by mouth because the acid in the stomach destroys insulin.</p><p>Insulin types differ in how fast they start to work and how long they last. The health care provider will choose the best type of insulin for you and will tell you at what time of day to use it.Sometypesof insulin may be mixed together in an injection to get the best blood glucose control. Other types of insulin should never be mixed. You may need insulin shots from one to four times a day.</p><p>Your health care provider or diabetes nurse educator will teach you how to give insulin injections. At first, a child's injections may be given by a parent or other adult. By age 14, most children can give their own injections.</p><p>People with diabetes need to know how to adjust the amount of insulin they are taking:</p><ul><li>When they exercise</li><li>When they are sick</li><li>When they will be eating more or less food and calories</li><li>When they are traveling</li></ul><p>   DIET AND EXERCISE</p><p>By testing their blood sugar level, people with type 1 diabetes learn which foods and activities raise or lower their sugar level most. This helps them adjust their insulin doses to specific meals or activities to prevent blood sugar from becoming too high or low. </p><p>The American Diabetes Association and the American Dietetic Association have information for planning healthy, balanced meals. It can help to talk with a registered dietitian or nutrition counselor.</p><p>Regular exercise helps control the amount of sugar in the blood. It also helps burn extra calories and fat to reach a healthy weight.</p><p>Talk toyour health care provider before starting any exercise program. People with type 1 diabetes must take special steps before, during, and after physical activity or exercise.</p><p>MANAGING YOUR BLOOD SUGAR</p><p>Checking your blood sugar levelyourself and writing down the results tells you how well you are managing your diabetes. Talk to your doctor and diabetes educator about how often to check.</p><p>To check your blood sugar level, you use adevice called a glucose meter. Usually, you prick your finger with a small needle called a lancet to get a tiny drop of blood. You place the blood on a test strip and put the strip into the meter. The meter gives you a reading that tells you the level of your blood sugar.</p><p>Keep a record of your blood sugar for yourself and your doctor or nurse. The numberswill help if you have problems managing your diabetes. You and your doctor should set a target goal for your blood sugar level at different times during the day. You should also plan what to do when your blood sugar is too low or high.</p><p>Low blood sugar is called hypoglycemia. Blood sugar levels below 70 mg/dL are too low and can harm you.</p><p>FOOT CARE</p><p>People with diabetes are more likely than those without diabetes to have foot problems. Diabetes damages the nerves. This can make you less able to feel pressure on the foot. You may not notice a foot injury until you get a severe infection.</p><p>Diabetes can also damage blood vessels. Small sores or breaks in the skin may become deeper skin sores (ulcers). The affected limb may need to be amputated if these skin ulcers do not heal or become larger, deeper, or infected.</p><p>To prevent problems with your feet:</p><ul><li>Stop smoking if you smoke.</li><li>Improve control of your blood sugar.</li><li>Get a foot exam by your health care provider at least twice a year and learn whether you have nerve damage.</li><li>Check and care for your feet every day. This is very important when you already have nerve or blood vessel damage or foot problems.</li><li>Make sure you wear the right kind of shoes. Ask your health care provider what is right for you.</li></ul><p>PREVENTING COMPLICATIONS</p><p>Your doctor may prescribe medicines or other treatments to reduce your chance of developing eye disease, kidney disease, and other conditions that are common in people with diabetes. These conditions are called complications of diabetes.</p>"
1860,Type 1 diabetes,4932493,Support Groups,<p>There are many diabetes resources that can help you understand more about type 1 diabetes. You can also learn ways to manage your condition so that you can live well with diabetes.</p>
1860,Type 1 diabetes,4932494,Outlook (Prognosis),"<p>Diabetes is a lifelong disease and there is no cure.</p><p>Tight control of blood glucose can prevent or delay diabetes complications. But these problemscan occur, even in people with good diabetes control.</p>"
1860,Type 1 diabetes,4932495,Possible Complications,"<p>After many years, diabetes can lead to other serious problems:</p><ul><li>You could have eye problems, including trouble seeing (especially at night) and sensitivity to light. You could become blind.</li><li>Your feet and skin could develop sores and infections. If you have these sores for too long, your foot or leg may need to be amputated. Infection can also cause pain and itching.</li><li>Diabetes may make it harder to control your blood pressure and cholesterol. This can lead to heart attack, stroke, and other problems. It can become harder for blood to flow to the legs and feet.</li><li>Nerves in the body can become damaged, causing pain, tingling, and numbness.</li><li>Because of nerve damage, you could have problems digesting the food you eat. You could feel weakness or have trouble going to the bathroom. Nerve damage can also make it harder for men to have an erection.</li><li>High blood sugar and other problems can lead to kidney damage. The kidneys may not work as well as they used to. They may even stop working so that you need dialysis or a kidney transplant.</li></ul>"
